student_id,plan_name,plan_id,exit_avg_score,daily_avg_score,n_exit,n_daily
751,"T1 Rhyme",1698,40,93,1,5
882,"T1 Rhyme",1698,100,100,1,6
355,"T1 Rhyme",1706,0,41,1,17
357,"T1 Rhyme",1706,50,64,2,14
364,"T1 Rhyme",1706,80,65,2,16
367,"T1 Rhyme",1706,60,83,1,8
371,"T1 Rhyme",1706,0,91,1,11
349,"T1 Rhyme",1707,80,83,1,6
357,"T1 Rhyme",1707,60,95,1,6
373,"T1 Rhyme",1707,100,83,1,6
876,"T1 Rhyme",1707,100,100,1,6
877,"T1 Rhyme",1707,100,100,1,6
924,"T1 Rhyme",1713,0,38,1,17
1216,"T1 Rhyme",1713,80,85,1,13
1472,"T1 Rhyme",1713,20,65,1,17
1633,"T1 Rhyme",1713,80,86,1,7
976,"T1 Rhyme",1717,80,100,1,4
1008,"T1 Rhyme",1717,80,80,1,5
1274,"T1 Rhyme",1717,60,100,1,4
1325,"T1 Rhyme",1717,20,95,1,6
1394,"T1 Rhyme",1717,60,92,1,4
1457,"T1 Rhyme",1717,80,100,1,6
995,"T1 Rhyme",1746,80,100,1,5
1138,"T1 Rhyme",1746,80,100,1,4
1202,"T1 Rhyme",1746,80,100,1,6
1355,"T1 Rhyme",1746,100,100,1,5
1634,"T1 Rhyme",1746,100,100,1,6
1244,"T1 Rhyme",1771,80,96,1,6
1317,"T1 Rhyme",1771,50,67,1,5
1324,"T1 Rhyme",1771,60,60,1,5
1499,"T1 Rhyme",1771,100,96,1,6
1004,"T1 Rhyme",1786,30,81,2,14
1102,"T1 Rhyme",1786,70,87,2,15
1128,"T1 Rhyme",1786,80,98,2,15
1344,"T1 Rhyme",1786,0,65,2,15
1500,"T1 Rhyme",1786,50,88,2,14
1519,"T1 Rhyme",1786,40,76,2,15
502,"T1 Rhyme",1798,80,100,1,5
14,"T1 Rhyme",1825,20,100,1,1
899,"T1 Rhyme",1825,40,67,1,2
1220,"T1 Rhyme",1825,20,50,1,2
1336,"T1 Rhyme",1825,0,50,1,2
1342,"T1 Rhyme",1825,40,67,1,2
993,"T1 Rhyme",1826,60,39,1,6
1124,"T1 Rhyme",1826,100,93,1,5
1153,"T1 Rhyme",1826,100,100,1,2
1290,"T1 Rhyme",1826,100,89,1,6
1402,"T1 Rhyme",1826,80,39,1,6
1430,"T1 Rhyme",1826,80,80,1,5
947,"T1 Rhyme",1839,80,86,1,7
962,"T1 Rhyme",1839,80,80,1,8
989,"T1 Rhyme",1839,80,96,1,8
1136,"T1 Rhyme",1839,60,77,1,6
1450,"T1 Rhyme",1839,80,42,1,4
209,"T1 Rhyme",1845,100,100,1,6
210,"T1 Rhyme",1845,80,79,1,6
214,"T1 Rhyme",1845,80,100,1,6
1561,"T1 Rhyme",1845,80,93,1,5
1106,"T1 Rhyme",1871,80,100,1,3
1482,"T1 Rhyme",1871,80,100,1,4
1501,"T1 Rhyme",1871,80,100,1,4
1523,"T1 Rhyme",1871,80,100,1,4
40,"T1 Rhyme",1930,40,63,1,6
58,"T1 Rhyme",1930,20,85,1,6
72,"T1 Rhyme",1930,40,79,2,6
74,"T1 Rhyme",1930,20,83,1,6
680,"T1 Rhyme",1930,40,95,1,6
1641,"T1 Rhyme",1930,40,90,2,6
10,"T1 Rhyme",1931,88,0,2,1
27,"T1 Rhyme",1931,100,0,1,1
49,"T1 Rhyme",1931,100,100,1,1
92,"T1 Rhyme",1931,40,100,2,1
99,"T1 Rhyme",1931,100,100,1,1
16,"T1 Rhyme",1932,100,100,1,1
43,"T1 Rhyme",1932,60,0,1,1
76,"T1 Rhyme",1932,100,84,1,2
96,"T1 Rhyme",1932,100,17,1,2
681,"T1 Rhyme",1932,100,84,1,2
1091,"T1 Rhyme",2029,60,93,1,5
1277,"T1 Rhyme",2029,80,100,1,5
1325,"T1 Rhyme",2030,80,61,1,6
1498,"T1 Rhyme",2030,60,79,1,4
929,"T1 Rhyme",2121,60,90,1,6
1529,"T1 Rhyme",2121,40,65,1,6
1794,"T1 Rhyme",2121,20,36,1,6
1055,"T1 Rhyme",2164,60,100,1,8
1075,"T1 Rhyme",2164,40,93,1,10
1087,"T1 Rhyme",2164,0,96,1,8
1426,"T1 Rhyme",2164,0,90,1,10
192,"T1 Rhyme",2190,100,100,1,5
199,"T1 Rhyme",2190,100,100,1,6
202,"T1 Rhyme",2190,100,100,1,6
1547,"T1 Rhyme",2190,100,96,1,6
1045,"T1 Rhyme",2328,20,73,1,9
1628,"T1 Rhyme",2328,0,100,1,1
1083,"T1 Rhyme",2345,60,67,1,1
64,"T1 Rhyme",2372,100,84,1,2
70,"T1 Rhyme",2372,100,50,1,2
54,"T1 Rhyme",2373,60,67,1,2
1515,"T1 Rhyme",2373,80,67,1,2
56,"T1 Rhyme",2374,80,17,1,2
63,"T1 Rhyme",2374,60,100,1,2
1206,"T1 Rhyme",2395,60,60,1,12
1603,"T1 Rhyme",2395,80,86,1,11
1625,"T1 Rhyme",2395,80,66,1,9
1021,"T1 Rhyme",2396,80,82,1,11
1049,"T1 Rhyme",2396,60,68,1,14
1248,"T1 Rhyme",2396,60,89,1,12
1436,"T1 Rhyme",2396,80,86,1,14
1593,"T1 Rhyme",2396,100,98,1,14
1208,"T1 Rhyme",2424,20,27,1,15
1265,"T1 Rhyme",2424,40,92,1,17
1414,"T1 Rhyme",2424,60,43,1,15
1462,"T1 Rhyme",2424,80,76,1,17
981,"T1 Rhyme",2446,40,76,1,9
1612,"T1 Rhyme",2446,70,88,2,14
766,"T1 Rhyme",2447,100,100,1,3
1399,"T1 Rhyme",2452,80,100,1,5
1792,"T1 Rhyme",2452,100,89,1,6
994,"T1 Rhyme",2592,40,38,1,8
1286,"T1 Rhyme",2592,80,93,1,5
1327,"T1 Rhyme",2592,67,97,3,11
1113,"T1 Rhyme",2593,67,83,3,12
1143,"T1 Rhyme",2593,80,100,1,3
1194,"T1 Rhyme",2593,67,76,3,11
1224,"T1 Rhyme",2593,60,83,3,12
967,"T1 Rhyme",2601,60,82,1,9
1130,"T1 Rhyme",2601,60,56,1,9
1484,"T1 Rhyme",2601,60,80,1,9
1653,"T1 Rhyme",2601,40,62,1,9
909,"T1 Rhyme",2602,80,45,1,6
1093,"T1 Rhyme",2602,80,90,1,6
1122,"T1 Rhyme",2602,80,83,1,6
1335,"T1 Rhyme",2602,60,74,1,6
1589,"T1 Rhyme",2602,40,53,1,6
1190,"T1 Rhyme",2604,40,67,1,6
1398,"T1 Rhyme",2604,80,67,1,3
1410,"T1 Rhyme",2604,40,71,1,6
1491,"T1 Rhyme",2604,40,74,1,6
1106,"T1 Rhyme",2605,40,85,1,11
1482,"T1 Rhyme",2605,40,89,1,11
1501,"T1 Rhyme",2605,20,70,1,10
1394,"T1 Rhyme",2608,80,100,1,2
973,"T1 Rhyme",2621,30,47,2,5
1136,"T1 Rhyme",2621,30,78,2,3
1262,"T1 Rhyme",2621,20,47,2,5
14,"T1 Rhyme",2655,40,89,1,8
899,"T1 Rhyme",2655,20,86,1,8
1203,"T1 Rhyme",2655,60,0,1,1
1309,"T1 Rhyme",2655,80,100,1,1
1336,"T1 Rhyme",2655,80,80,1,8
1342,"T1 Rhyme",2655,20,83,1,3
1522,"T1 Rhyme",2655,60,100,1,2
993,"T1 Rhyme",2659,60,79,2,8
1220,"T1 Rhyme",2659,60,96,2,8
1027,"T1 Rhyme",2672,40,47,1,7
1212,"T1 Rhyme",2672,50,78,2,10
1304,"T1 Rhyme",2672,50,55,2,10
1311,"T1 Rhyme",2672,30,93,2,9
1444,"T1 Rhyme",2672,20,80,2,11
984,"T1 Rhyme",2674,10,81,2,10
1348,"T1 Rhyme",2674,80,86,2,11
1397,"T1 Rhyme",2674,40,86,2,11
1440,"T1 Rhyme",2674,40,74,2,11
1487,"T1 Rhyme",2674,50,68,2,11
1126,"T1 Rhyme",2677,100,98,1,12
1148,"T1 Rhyme",2677,70,92,2,11
1209,"T1 Rhyme",2677,40,74,2,9
1379,"T1 Rhyme",2677,70,100,2,11
1494,"T1 Rhyme",2677,100,97,2,12
709,"T1 Rhyme",2688,80,83,1,7
711,"T1 Rhyme",2688,80,100,1,7
720,"T1 Rhyme",2688,60,89,1,6
712,"T1 Rhyme",2689,60,89,1,8
713,"T1 Rhyme",2689,40,100,1,5
719,"T1 Rhyme",2689,60,93,1,5
723,"T1 Rhyme",2689,60,88,1,8
1622,"T1 Rhyme",2689,40,95,1,7
1829,"T1 Rhyme",2689,80,100,1,6
742,"T1 Rhyme",2696,20,96,1,8
732,"T1 Rhyme",2698,60,100,1,6
737,"T1 Rhyme",2699,40,93,1,8
1640,"T1 Rhyme",2699,20,90,1,7
929,"T1 Rhyme",2718,80,100,1,1
1192,"T1 Rhyme",2718,60,100,1,6
1235,"T1 Rhyme",2718,80,88,1,6
1291,"T1 Rhyme",2718,60,75,1,6
1529,"T1 Rhyme",2718,60,77,1,6
1794,"T1 Rhyme",2718,80,63,1,5
338,"T1 Rhyme",2781,50,71,2,2
339,"T1 Rhyme",2781,60,42,2,2
1636,"T1 Rhyme",2808,60,100,1,5
1608,"T1 Rhyme",2821,100,100,2,3
1611,"T1 Rhyme",2821,100,73,1,5
1090,"T1 Rhyme",2822,100,100,2,5
1469,"T1 Rhyme",2822,80,88,2,8
1521,"T1 Rhyme",2822,90,95,2,7
1533,"T1 Rhyme",2822,90,95,2,6
935,"T1 Rhyme",2844,20,88,1,11
988,"T1 Rhyme",2844,40,54,1,8
1011,"T1 Rhyme",2844,0,84,1,8
1034,"T1 Rhyme",2844,40,90,1,10
1486,"T1 Rhyme",2844,40,90,1,7
723,"T1 Rhyme",3063,20,92,1,4
727,"T1 Rhyme",3063,0,100,1,5
728,"T1 Rhyme",3063,80,87,1,5
737,"T1 Rhyme",3063,80,100,1,4
709,"T1 Rhyme",3145,80,95,1,6
710,"T1 Rhyme",3145,60,100,1,1
713,"T1 Rhyme",3145,80,80,1,5
720,"T1 Rhyme",3145,60,100,1,6
732,"T1 Rhyme",3145,40,100,1,5
715,"T1 Rhyme",3330,100,83,1,6
719,"T1 Rhyme",3330,80,100,1,6
909,"T1 Rhyme",3495,80,92,1,6
967,"T1 Rhyme",3495,80,71,1,6
1022,"T1 Rhyme",3495,40,90,1,6
1093,"T1 Rhyme",3495,80,100,1,6
1106,"T1 Rhyme",3495,100,96,1,6
1491,"T1 Rhyme",3495,20,43,1,6
1122,"T1 Rhyme",3496,80,90,1,6
1190,"T1 Rhyme",3496,60,71,1,6
1335,"T1 Rhyme",3496,80,78,1,6
1482,"T1 Rhyme",3496,80,100,1,6
1501,"T1 Rhyme",3496,80,96,1,6
1523,"T1 Rhyme",3496,80,86,1,6
1130,"T1 Rhyme",3497,40,67,1,3
1410,"T1 Rhyme",3497,80,100,1,3
1484,"T1 Rhyme",3497,60,92,1,3
1589,"T1 Rhyme",3498,60,83,1,5
338,"T1 Rote Counting",1034,50,75,1,2
339,"T1 Rote Counting",1034,100,67,1,2
1606,"T1 Rote Counting",1089,100,81,1,9
559,"T1 Rote Counting",1107,100,87,1,5
632,"T1 Rote Counting",1107,100,78,1,8
547,"T1 Rote Counting",1108,100,100,1,4
579,"T1 Rote Counting",1108,100,89,1,9
546,"T1 Rote Counting",1109,100,80,1,8
566,"T1 Rote Counting",1109,100,91,1,7
577,"T1 Rote Counting",1109,100,81,1,7
640,"T1 Rote Counting",1109,50,70,1,6
40,"T1 Rote Counting",1130,100,80,1,11
58,"T1 Rote Counting",1130,100,61,1,11
72,"T1 Rote Counting",1130,100,86,1,11
82,"T1 Rote Counting",1130,100,41,1,10
92,"T1 Rote Counting",1130,50,82,1,11
680,"T1 Rote Counting",1130,100,73,1,11
49,"T1 Rote Counting",1131,100,79,1,7
92,"T1 Rote Counting",1131,100,89,1,7
681,"T1 Rote Counting",1131,100,89,1,7
1641,"T1 Rote Counting",1131,50,63,1,7
925,"T1 Rote Counting",1140,90,81,2,13
1169,"T1 Rote Counting",1140,80,95,2,12
1448,"T1 Rote Counting",1140,100,100,1,7
1604,"T1 Rote Counting",1140,80,100,2,12
1613,"T1 Rote Counting",1140,80,96,2,13
905,"T1 Rote Counting",1149,100,100,1,9
1412,"T1 Rote Counting",1149,100,100,1,5
973,"T1 Rote Counting",1161,75,62,2,8
1015,"T1 Rote Counting",1161,75,47,2,7
1467,"T1 Rote Counting",1161,75,73,2,7
1607,"T1 Rote Counting",1161,75,61,2,5
947,"T1 Rote Counting",1162,100,76,2,7
1439,"T1 Rote Counting",1162,75,48,2,7
1513,"T1 Rote Counting",1162,100,80,2,8
1470,"T1 Rote Counting",1177,100,71,1,6
1637,"T1 Rote Counting",1177,100,87,1,5
938,"T1 Rote Counting",1195,50,83,1,6
1002,"T1 Rote Counting",1195,50,50,1,7
1024,"T1 Rote Counting",1195,50,83,1,5
1062,"T1 Rote Counting",1195,100,92,1,6
1524,"T1 Rote Counting",1195,50,96,1,6
1460,"T1 Rote Counting",1203,100,100,2,4
1533,"T1 Rote Counting",1203,100,87,2,7
1591,"T1 Rote Counting",1203,100,11,1,7
1608,"T1 Rote Counting",1203,100,75,2,3
1090,"T1 Rote Counting",1204,100,88,2,8
1242,"T1 Rote Counting",1204,100,94,2,8
1367,"T1 Rote Counting",1204,75,28,2,8
1469,"T1 Rote Counting",1204,100,35,2,5
1521,"T1 Rote Counting",1204,100,94,2,8
1611,"T1 Rote Counting",1204,100,65,2,6
907,"T1 Rote Counting",1208,100,93,2,7
988,"T1 Rote Counting",1208,0,0,2,7
1034,"T1 Rote Counting",1208,84,96,2,6
1113,"T1 Rote Counting",1208,100,96,2,6
1224,"T1 Rote Counting",1208,84,75,2,7
935,"T1 Rote Counting",1209,84,70,2,5
1011,"T1 Rote Counting",1209,100,81,2,4
1088,"T1 Rote Counting",1209,84,88,2,6
1327,"T1 Rote Counting",1209,84,93,2,7
1333,"T1 Rote Counting",1209,67,79,2,7
1602,"T1 Rote Counting",1209,67,38,2,2
994,"T1 Rote Counting",1210,67,65,2,6
1194,"T1 Rote Counting",1210,84,95,2,7
1286,"T1 Rote Counting",1210,84,79,2,7
1416,"T1 Rote Counting",1210,50,46,2,7
1486,"T1 Rote Counting",1210,84,75,2,3
743,"T1 Rote Counting",1272,100,100,3,5
746,"T1 Rote Counting",1272,100,100,3,5
750,"T1 Rote Counting",1272,89,85,3,5
757,"T1 Rote Counting",1272,100,100,3,5
882,"T1 Rote Counting",1272,72,80,3,5
751,"T1 Rote Counting",1275,100,100,2,4
752,"T1 Rote Counting",1275,100,100,2,4
753,"T1 Rote Counting",1275,100,100,2,4
755,"T1 Rote Counting",1275,0,61,2,4
827,"T1 Rote Counting",1348,100,69,1,4
832,"T1 Rote Counting",1348,100,100,1,6
852,"T1 Rote Counting",1348,100,100,1,6
860,"T1 Rote Counting",1348,100,100,1,5
863,"T1 Rote Counting",1348,50,71,1,6
866,"T1 Rote Counting",1348,100,100,1,6
873,"T1 Rote Counting",1348,100,100,1,6
969,"T1 Rote Counting",1386,100,100,1,3
1248,"T1 Rote Counting",1386,100,100,1,3
1249,"T1 Rote Counting",1386,100,100,1,2
1436,"T1 Rote Counting",1386,100,100,1,3
1603,"T1 Rote Counting",1386,100,100,1,3
954,"T1 Rote Counting",1388,60,68,1,10
1021,"T1 Rote Counting",1388,20,21,1,14
1046,"T1 Rote Counting",1388,100,97,1,17
1206,"T1 Rote Counting",1388,100,100,1,3
1251,"T1 Rote Counting",1388,60,53,1,9
543,"T1 Rote Counting",1397,100,77,1,9
555,"T1 Rote Counting",1397,100,74,1,5
608,"T1 Rote Counting",1397,100,81,1,9
609,"T1 Rote Counting",1397,100,63,1,10
627,"T1 Rote Counting",1397,100,26,1,10
631,"T1 Rote Counting",1397,0,46,1,8
565,"T1 Rote Counting",1398,100,50,1,9
574,"T1 Rote Counting",1398,100,81,1,10
592,"T1 Rote Counting",1398,100,92,1,9
596,"T1 Rote Counting",1398,100,93,1,9
630,"T1 Rote Counting",1398,100,92,1,10
633,"T1 Rote Counting",1398,100,80,1,7
1647,"T1 Rote Counting",1398,100,85,1,10
31,"T1 Rote Counting",1429,100,98,1,7
66,"T1 Rote Counting",1429,100,98,1,7
71,"T1 Rote Counting",1429,100,100,1,7
686,"T1 Rote Counting",1429,100,95,1,7
1387,"T1 Rote Counting",1451,100,91,1,11
1443,"T1 Rote Counting",1451,100,100,1,11
1458,"T1 Rote Counting",1451,50,82,1,9
1525,"T1 Rote Counting",1451,100,96,1,7
913,"T1 Rote Counting",1457,100,58,1,8
975,"T1 Rote Counting",1457,100,81,1,9
1234,"T1 Rote Counting",1457,100,83,1,9
1271,"T1 Rote Counting",1457,100,44,1,8
1275,"T1 Rote Counting",1457,100,65,1,9
23,"T1 Rote Counting",1477,100,84,1,2
73,"T1 Rote Counting",1477,100,84,1,2
1056,"T1 Rote Counting",1487,60,100,1,6
1085,"T1 Rote Counting",1487,60,100,1,7
1378,"T1 Rote Counting",1487,40,93,1,7
1606,"T1 Rote Counting",1487,60,100,1,1
1792,"T1 Rote Counting",1487,20,45,1,5
1257,"T1 Rote Counting",1489,100,100,1,10
1362,"T1 Rote Counting",1489,100,100,1,9
1423,"T1 Rote Counting",1489,100,100,1,10
1103,"T1 Rote Counting",1593,0,91,1,5
1167,"T1 Rote Counting",1593,100,90,1,6
1297,"T1 Rote Counting",1593,100,100,1,5
948,"T1 Rote Counting",1612,75,62,2,8
1115,"T1 Rote Counting",1612,100,92,2,9
1511,"T1 Rote Counting",1612,75,50,2,4
979,"T1 Rote Counting",1669,100,100,1,8
1173,"T1 Rote Counting",1669,100,96,1,8
1208,"T1 Rote Counting",1669,50,63,1,6
1338,"T1 Rote Counting",1669,50,89,1,7
933,"T1 Rote Counting",1671,100,100,2,9
1019,"T1 Rote Counting",1671,90,100,2,9
1282,"T1 Rote Counting",1671,100,100,2,9
1341,"T1 Rote Counting",1671,90,100,2,8
1112,"T1 Rote Counting",1690,70,90,2,10
1272,"T1 Rote Counting",1690,60,92,2,12
1312,"T1 Rote Counting",1690,70,97,2,13
1345,"T1 Rote Counting",1690,100,100,1,5
1395,"T1 Rote Counting",1690,100,94,1,8
1480,"T1 Rote Counting",1690,40,92,1,12
1496,"T1 Rote Counting",1690,70,100,2,10
709,"T1 Rote Counting",1697,100,67,1,7
712,"T1 Rote Counting",1697,100,64,1,8
713,"T1 Rote Counting",1697,100,93,1,5
492,"T1 Rote Counting",1700,40,100,1,2
521,"T1 Rote Counting",1700,20,100,1,2
704,"T1 Rote Counting",1700,100,100,1,2
992,"T1 Rote Counting",1720,100,75,2,12
999,"T1 Rote Counting",1720,75,63,2,6
1246,"T1 Rote Counting",1720,100,84,2,11
1468,"T1 Rote Counting",1720,100,89,2,9
343,"T1 Rote Counting",1724,100,100,1,4
346,"T1 Rote Counting",1724,100,88,1,4
350,"T1 Rote Counting",1724,0,0,1,1
351,"T1 Rote Counting",1724,100,100,1,4
360,"T1 Rote Counting",1724,100,100,1,4
923,"T1 Rote Counting",1811,100,71,2,7
1006,"T1 Rote Counting",1811,100,64,2,10
1012,"T1 Rote Counting",1811,75,92,2,3
1045,"T1 Rote Counting",1811,100,43,2,7
967,"T1 Rote Counting",1869,100,46,1,2
1122,"T1 Rote Counting",1869,100,75,1,2
1335,"T1 Rote Counting",1869,0,25,1,1
14,"T1 Rote Counting",1976,100,71,1,15
1104,"T1 Rote Counting",1976,67,72,1,14
1137,"T1 Rote Counting",1976,100,93,1,15
1309,"T1 Rote Counting",1976,100,77,1,15
1342,"T1 Rote Counting",1976,50,63,1,13
1023,"T1 Rote Counting",2022,100,96,1,6
1193,"T1 Rote Counting",2022,50,82,1,6
1263,"T1 Rote Counting",2022,100,96,1,6
1390,"T1 Rote Counting",2022,50,41,1,6
1794,"T1 Rote Counting",2022,100,77,1,6
955,"T1 Rote Counting",2064,50,90,1,7
1166,"T1 Rote Counting",2064,100,100,1,6
1267,"T1 Rote Counting",2064,100,100,1,6
1446,"T1 Rote Counting",2064,100,100,1,7
1525,"T1 Rote Counting",2064,100,94,1,6
1004,"T1 Rote Counting",2257,20,50,1,3
1051,"T1 Rote Counting",2257,100,100,1,5
1102,"T1 Rote Counting",2257,100,80,1,5
1500,"T1 Rote Counting",2257,100,100,1,4
1061,"T1 Rote Counting",2258,80,100,2,6
1128,"T1 Rote Counting",2258,80,100,2,6
1418,"T1 Rote Counting",2258,80,83,2,6
1638,"T1 Rote Counting",2258,80,67,2,6
999,"T1 Rote Counting",2289,100,100,1,10
1363,"T1 Rote Counting",2289,100,91,2,19
365,"T1 Rote Counting",2320,100,100,1,6
369,"T1 Rote Counting",2320,100,100,1,6
1021,"T1 Rote Counting",2407,40,13,1,6
1266,"T1 Rote Counting",2407,60,60,1,10
1429,"T1 Rote Counting",2407,80,35,1,12
1083,"T1 Rote Counting",2417,100,95,1,7
1175,"T1 Rote Counting",2417,100,90,1,9
968,"T1 Rote Counting",2562,100,100,1,12
983,"T1 Rote Counting",2562,100,100,1,12
1049,"T1 Rote Counting",2562,100,100,1,12
1076,"T1 Rote Counting",2562,100,92,1,12
1256,"T1 Rote Counting",2562,100,100,1,12
1322,"T1 Rote Counting",2562,100,92,1,12
902,"T1 Rote Counting",2587,100,90,1,5
1036,"T1 Rote Counting",2587,100,90,1,5
1062,"T1 Rote Counting",2587,50,75,1,5
1240,"T1 Rote Counting",2587,100,95,1,5
938,"T1 Rote Counting",2588,100,65,1,5
1002,"T1 Rote Counting",2588,50,40,1,5
1018,"T1 Rote Counting",2588,50,70,1,5
1347,"T1 Rote Counting",2588,100,100,1,4
1422,"T1 Rote Counting",2588,100,70,1,5
1439,"T1 Rote Counting",2628,100,96,1,6
768,"T1 Rote Counting",2852,40,75,1,4
769,"T1 Rote Counting",2852,40,67,2,3
771,"T1 Rote Counting",2852,40,80,1,5
778,"T1 Rote Counting",2852,20,50,1,6
779,"T1 Rote Counting",2852,40,83,1,6
763,"T1 Rote Counting",2853,80,60,2,5
766,"T1 Rote Counting",2853,80,100,2,4
772,"T1 Rote Counting",2853,60,100,2,4
774,"T1 Rote Counting",2853,50,60,2,5
776,"T1 Rote Counting",2853,80,100,2,4
1832,"T1 Rote Counting",2853,80,60,2,5
762,"T1 Rote Counting",2854,80,80,2,5
884,"T1 Rote Counting",2854,90,40,2,5
894,"T1 Shape Identification",2255,100,100,1,7
1219,"T1 Shape Identification",2255,100,100,1,9
1247,"T1 Shape Identification",2255,100,94,1,9
1292,"T1 Shape Identification",2255,100,100,1,9
1296,"T1 Shape Identification",2255,100,94,1,9
950,"T1 Shape Identification",2256,100,100,2,9
1108,"T1 Shape Identification",2256,100,100,2,9
1179,"T1 Shape Identification",2256,100,100,2,9
1236,"T1 Shape Identification",2256,100,100,2,9
1344,"T1 Shape Identification",2256,100,100,2,9
746,"T1 Shape Identification",2798,100,100,1,5
752,"T1 Shape Identification",2798,100,100,1,5
758,"T1 Shape Identification",2798,100,100,1,5
1643,"T1 Shape Identification",2798,100,100,1,5
745,"T1 Shape Identification",3005,100,100,2,3
748,"T1 Shape Identification",3005,100,100,2,3
749,"T1 Shape Identification",3005,100,100,2,4
750,"T1 Shape Identification",3005,100,100,2,4
765,"T1 Shape Identification",3049,80,100,1,6
775,"T1 Shape Identification",3049,80,100,1,6
12,"T1 Shape Identification",3055,100,100,1,6
64,"T1 Shape Identification",3271,100,100,1,6
745,"T1 Spatial Awareness",3410,100,100,1,3
748,"T1 Spatial Awareness",3410,100,100,1,3
749,"T1 Spatial Awareness",3410,100,100,1,3
750,"T1 Spatial Awareness",3410,100,100,1,2
755,"T1 Spatial Awareness",3410,100,100,1,3
983,"T1 Subtraction Strategies",1363,80,81,1,11
1007,"T1 Subtraction Strategies",1363,100,99,1,15
1067,"T1 Subtraction Strategies",1363,100,98,1,15
1270,"T1 Subtraction Strategies",1363,100,89,1,14
894,"T1 Subtraction Strategies",2111,100,100,1,3
950,"T1 Subtraction Strategies",2111,100,100,1,3
1108,"T1 Subtraction Strategies",2111,80,100,1,3
1219,"T1 Subtraction Strategies",2111,80,100,1,3
1296,"T1 Subtraction Strategies",2111,100,100,1,3
1128,"T1 Subtraction Strategies",2112,80,83,1,3
1247,"T1 Subtraction Strategies",2112,100,100,1,3
1292,"T1 Subtraction Strategies",2112,100,100,1,3
1344,"T1 Subtraction Strategies",2112,80,83,1,3
1418,"T1 Subtraction Strategies",2112,80,100,1,3
1061,"T1 Subtraction Strategies",2113,100,80,1,3
1179,"T1 Subtraction Strategies",2113,100,97,1,3
1236,"T1 Subtraction Strategies",2113,100,83,1,3
1519,"T1 Subtraction Strategies",2113,80,94,1,3
1638,"T1 Subtraction Strategies",2113,100,100,1,3
917,"T1 Subtraction Strategies",2365,60,81,1,18
997,"T1 Subtraction Strategies",2365,80,87,1,15
1225,"T1 Subtraction Strategies",2365,80,91,1,16
1285,"T1 Subtraction Strategies",2365,80,98,1,13
1393,"T1 Subtraction Strategies",2365,60,88,1,15
1509,"T1 Subtraction Strategies",2365,60,68,1,18
12,"T1 Subtraction Strategies",2849,100,100,1,6
64,"T1 Subtraction Strategies",2851,100,100,1,6
765,"T1 Subtraction Strategies",2855,80,100,1,6
766,"T1 Subtraction Strategies",2855,80,94,1,4
774,"T1 Subtraction Strategies",2855,100,100,1,4
775,"T1 Subtraction Strategies",2855,80,97,1,5
777,"T1 Subtraction Strategies",2855,60,93,2,8
743,"T1 Subtraction Strategies",3394,100,100,1,6
922,"T1 Syllables",8,100,93,1,5
1213,"T1 Syllables",8,100,94,1,9
1284,"T1 Syllables",8,100,82,1,9
1046,"T1 Syllables",73,80,76,1,10
1251,"T1 Syllables",73,40,76,1,5
1285,"T1 Syllables",73,100,98,1,11
1382,"T1 Syllables",73,100,97,1,12
1019,"T1 Syllables",105,100,100,1,7
1069,"T1 Syllables",105,100,100,1,8
1173,"T1 Syllables",105,100,100,1,8
1338,"T1 Syllables",105,100,100,1,8
1048,"T1 Syllables",121,70,85,2,12
1232,"T1 Syllables",121,100,90,1,2
1233,"T1 Syllables",121,90,82,2,9
1378,"T1 Syllables",121,100,100,1,1
1417,"T1 Syllables",121,100,100,1,2
1423,"T1 Syllables",121,80,80,1,2
893,"T1 Syllables",171,80,100,1,8
1467,"T1 Syllables",171,100,100,1,7
936,"T1 Syllables",332,100,97,1,6
1025,"T1 Syllables",332,100,100,1,5
1111,"T1 Syllables",332,100,100,1,6
1116,"T1 Syllables",332,100,100,1,6
1129,"T1 Syllables",332,100,96,1,5
1308,"T1 Syllables",332,100,97,1,6
1383,"T1 Syllables",332,100,97,1,6
1012,"T1 Syllables",412,100,33,1,12
1245,"T1 Syllables",412,100,82,1,11
927,"T1 Syllables",428,100,100,1,6
1092,"T1 Syllables",428,100,100,1,6
1147,"T1 Syllables",428,100,100,1,6
1302,"T1 Syllables",428,100,100,1,5
910,"T1 Syllables",508,100,97,1,12
61,"T1 Syllables",557,100,89,1,6
74,"T1 Syllables",557,80,84,1,4
678,"T1 Syllables",557,80,100,1,6
765,"T1 Syllables",805,80,100,1,5
773,"T1 Syllables",805,100,92,1,5
775,"T1 Syllables",805,100,96,1,5
776,"T1 Syllables",805,100,81,1,5
780,"T1 Syllables",805,100,86,1,5
814,"T1 Syllables",916,100,86,1,6
835,"T1 Syllables",916,100,79,1,7
849,"T1 Syllables",916,100,97,1,7
851,"T1 Syllables",916,100,100,1,7
853,"T1 Syllables",916,100,89,1,7
846,"T1 Syllables",932,100,95,1,5
857,"T1 Syllables",932,100,95,1,5
858,"T1 Syllables",932,100,90,1,5
859,"T1 Syllables",932,100,89,1,6
874,"T1 Syllables",932,100,88,1,6
212,"T1 Syllables",1024,100,88,1,5
217,"T1 Syllables",1024,100,88,1,5
1559,"T1 Syllables",1024,100,68,1,5
1065,"T1 Syllables",1104,80,88,1,5
