studentId,period,assessment,subassessment,updated_at,value
ECR10128,PM3,ECRLL,rhy,2016-03-10,3
ECR10129,BAS,ECRLL,rhy,2015-09-14,NULL
ECR10130,BAS,ECRLL,rhy,2015-09-14,4
ECR10130,PM1,ECRLL,rhy,2015-10-28,5
ECR10130,PM2,ECRLL,rhy,2016-01-12,5
ECR10130,PM3,ECRLL,rhy,2016-03-10,5
ECR10131,BAS,ECRLL,rhy,2015-09-14,0
ECR10131,PM1,ECRLL,rhy,2015-10-29,0
ECR10131,PM2,ECRLL,rhy,2016-01-12,1
ECR10131,PM3,ECRLL,rhy,2016-03-10,1
ECR10132,BAS,ECRLL,rhy,2015-09-14,4
ECR10132,PM1,ECRLL,rhy,2015-10-29,5
ECR10132,PM2,ECRLL,rhy,2016-01-12,2
ECR10132,PM3,ECRLL,rhy,2016-03-10,5
ECR10133,BAS,ECRLL,rhy,2015-09-16,3
ECR10133,PM1,ECRLL,rhy,2015-11-03,1
ECR10133,PM2,ECRLL,rhy,2016-01-12,2
ECR10133,PM3,ECRLL,rhy,2016-03-10,2
ECR10134,BAS,ECRLL,rhy,2015-09-14,1
ECR10134,PM1,ECRLL,rhy,2015-10-29,2
ECR10134,PM2,ECRLL,rhy,2016-01-11,3
ECR10134,PM3,ECRLL,rhy,2016-03-10,1
ECR10135,BAS,ECRLL,rhy,2015-09-14,3
ECR10135,PM1,ECRLL,rhy,2015-10-29,3
ECR10135,PM2,ECRLL,rhy,2016-01-11,3
ECR10135,PM3,ECRLL,rhy,2016-03-08,5
ECR10136,BAS,ECRLL,rhy,2015-09-29,0
ECR10136,PM1,ECRLL,rhy,2015-11-05,1
ECR10136,PM2,ECRLL,rhy,2016-01-15,1
ECR10136,PM3,ECRLL,rhy,2016-03-22,2
ECR10137,BAS,ECRLL,rhy,2015-09-29,3
ECR10137,PM1,ECRLL,rhy,2015-11-06,3
ECR10137,PM2,ECRLL,rhy,2016-01-19,4
ECR10137,PM3,ECRLL,rhy,2016-03-22,4
ECR10138,BAS,ECRLL,rhy,2015-09-29,1
ECR10138,PM1,ECRLL,rhy,2015-11-06,0
ECR10138,PM2,ECRLL,rhy,2016-01-14,3
ECR10138,PM3,ECRLL,rhy,2016-03-22,3
ECR10139,BAS,ECRLL,rhy,2015-09-16,NULL
ECR10140,BAS,ECRLL,rhy,2015-09-16,2
ECR10140,PM1,ECRLL,rhy,2015-11-05,1
ECR10140,PM2,ECRLL,rhy,2016-01-15,3
ECR10140,PM3,ECRLL,rhy,2016-03-22,3
ECR10141,BAS,ECRLL,rhy,2015-09-19,0
ECR10141,PM1,ECRLL,rhy,2015-11-05,1
ECR10141,PM2,ECRLL,rhy,2016-01-19,1
ECR10141,PM3,ECRLL,rhy,2016-03-22,1
ECR10142,BAS,ECRLL,rhy,2015-09-19,0
ECR10142,PM1,ECRLL,rhy,2015-11-05,0
ECR10142,PM2,ECRLL,rhy,2016-01-20,0
ECR10142,PM3,ECRLL,rhy,2016-03-17,2
ECR10143,BAS,ECRLL,rhy,2015-09-18,0
ECR10143,PM1,ECRLL,rhy,2015-11-05,1
ECR10143,PM2,ECRLL,rhy,2016-01-19,0
ECR10143,PM3,ECRLL,rhy,2016-03-17,0
ECR10144,BAS,ECRLL,rhy,2015-09-18,2
ECR10144,PM1,ECRLL,rhy,2015-11-05,5
ECR10144,PM2,ECRLL,rhy,2016-01-19,5
ECR10144,PM3,ECRLL,rhy,2016-03-22,5
ECR10145,BAS,ECRLL,rhy,2015-09-18,0
ECR10145,PM1,ECRLL,rhy,2015-11-04,0
ECR10145,PM2,ECRLL,rhy,2016-01-19,0
ECR10145,PM3,ECRLL,rhy,2016-03-22,2
ECR10146,BAS,ECRLL,rhy,2015-09-18,1
ECR10146,PM1,ECRLL,rhy,2015-11-05,5
ECR10146,PM2,ECRLL,rhy,2016-01-19,3
ECR10146,PM3,ECRLL,rhy,2016-03-22,5
ECR10147,BAS,ECRLL,rhy,2015-09-19,1
ECR10147,PM1,ECRLL,rhy,2015-11-05,2
ECR10147,PM2,ECRLL,rhy,2016-01-19,5
ECR10147,PM3,ECRLL,rhy,2016-03-17,1
ECR10148,BAS,ECRLL,rhy,2015-09-19,0
ECR10148,PM1,ECRLL,rhy,2015-11-05,2
ECR10148,PM2,ECRLL,rhy,2016-01-19,3
ECR10148,PM3,ECRLL,rhy,2016-03-17,2
ECR10149,BAS,ECRLL,rhy,2015-09-19,0
ECR10149,PM1,ECRLL,rhy,2015-11-05,1
ECR10149,PM2,ECRLL,rhy,2016-01-19,2
ECR10149,PM3,ECRLL,rhy,2016-04-01,2
ECR10150,BAS,ECRLL,rhy,2015-09-18,0
ECR10150,PM1,ECRLL,rhy,2015-11-05,0
ECR10150,PM2,ECRLL,rhy,2016-01-19,1
ECR10150,PM3,ECRLL,rhy,2016-03-22,0
ECR10151,BAS,ECRLL,rhy,2015-09-18,0
ECR10151,PM1,ECRLL,rhy,2015-11-05,1
ECR10151,PM2,ECRLL,rhy,2016-01-19,2
ECR10151,PM3,ECRLL,rhy,2016-03-22,0
ECR10152,BAS,ECRLL,rhy,2015-09-18,0
ECR10152,PM1,ECRLL,rhy,2015-11-05,1
ECR10152,PM2,ECRLL,rhy,2016-01-19,5
ECR10152,PM3,ECRLL,rhy,2016-03-17,2
ECR10153,BAS,ECRLL,rhy,2015-09-18,0
ECR10153,PM1,ECRLL,rhy,2015-11-05,0
ECR10153,PM2,ECRLL,rhy,2016-01-20,0
ECR10153,PM3,ECRLL,rhy,2016-03-17,0
ECR10154,BAS,ECRLL,rhy,2015-09-18,0
ECR10154,PM1,ECRLL,rhy,2015-11-05,2
ECR10154,PM2,ECRLL,rhy,2016-01-19,5
ECR10154,PM3,ECRLL,rhy,2016-03-17,5
ECR10155,BAS,ECRLL,rhy,2015-09-18,0
ECR10155,PM1,ECRLL,rhy,2015-11-05,2
ECR10155,PM2,ECRLL,rhy,2016-01-19,4
ECR10155,PM3,ECRLL,rhy,2016-03-22,1
ECR10156,BAS,ECRLL,rhy,2015-09-19,0
ECR10156,PM1,ECRLL,rhy,2015-11-05,1
ECR10156,PM2,ECRLL,rhy,2016-01-19,5
ECR10156,PM3,ECRLL,rhy,2016-03-17,5
ECR10157,BAS,ECRLL,rhy,2015-09-19,3
ECR10157,PM1,ECRLL,rhy,2015-11-05,2
ECR10157,PM2,ECRLL,rhy,2016-01-19,4
ECR10157,PM3,ECRLL,rhy,2016-03-22,4
ECR10158,BAS,ECRLL,rhy,2015-09-19,0
ECR10158,PM1,ECRLL,rhy,2015-11-05,4
ECR10158,PM2,ECRLL,rhy,2016-01-19,4
ECR10158,PM3,ECRLL,rhy,2016-03-17,3
ECR10160,BAS,ECRLL,rhy,2015-09-18,0
ECR10160,PM1,ECRLL,rhy,2015-11-05,0
ECR10160,PM2,ECRLL,rhy,2016-01-19,0
ECR10160,PM3,ECRLL,rhy,2016-03-17,0
ECR10161,BAS,ECRLL,rhy,2015-09-18,1
ECR10161,PM1,ECRLL,rhy,2015-11-05,1
ECR10161,PM2,ECRLL,rhy,2016-01-19,0
ECR10161,PM3,ECRLL,rhy,2016-03-22,1
ECR10162,BAS,ECRLL,rhy,2015-09-19,1
ECR10162,PM1,ECRLL,rhy,2015-11-05,2
ECR10162,PM2,ECRLL,rhy,2016-01-19,2
ECR10162,PM3,ECRLL,rhy,2016-03-22,1
ECR10163,BAS,ECRLL,rhy,2015-09-18,0
ECR10163,PM1,ECRLL,rhy,2015-11-04,3
ECR10163,PM2,ECRLL,rhy,2016-01-19,5
ECR10163,PM3,ECRLL,rhy,2016-03-22,5
ECR10166,BAS,ECRLL,rhy,2015-09-18,2
ECR10166,PM1,ECRLL,rhy,2015-11-05,3
ECR10166,PM2,ECRLL,rhy,2016-01-19,5
ECR10166,PM3,ECRLL,rhy,2016-03-17,4
ECR10167,BAS,ECRLL,rhy,2015-09-18,1
ECR10167,PM1,ECRLL,rhy,2015-11-04,0
ECR10167,PM2,ECRLL,rhy,2016-01-19,NULL
ECR10167,PM3,ECRLL,rhy,2016-03-22,NULL
ECR10168,BAS,ECRLL,rhy,2015-09-19,1
ECR10168,PM1,ECRLL,rhy,2015-11-05,0
ECR10168,PM2,ECRLL,rhy,2016-01-19,4
ECR10168,PM3,ECRLL,rhy,2016-03-22,1
ECR10169,BAS,ECRLL,rhy,2015-09-18,3
ECR10169,PM1,ECRLL,rhy,2015-11-05,1
ECR10169,PM2,ECRLL,rhy,2016-01-19,3
ECR10169,PM3,ECRLL,rhy,2016-03-22,3
ECR10170,BAS,ECRLL,rhy,2015-09-18,4
ECR10170,PM1,ECRLL,rhy,2015-11-05,3
ECR10170,PM2,ECRLL,rhy,2016-01-19,4
ECR10170,PM3,ECRLL,rhy,2016-03-22,3
ECR10171,BAS,ECRLL,rhy,2015-09-19,2
ECR10171,PM1,ECRLL,rhy,2015-11-05,0
ECR10171,PM2,ECRLL,rhy,2016-01-19,1
ECR10171,PM3,ECRLL,rhy,2016-03-17,1
ECR10172,BAS,ECRLL,rhy,2015-09-19,2
ECR10172,PM1,ECRLL,rhy,2015-11-05,1
ECR10172,PM2,ECRLL,rhy,2016-01-19,5
ECR10172,PM3,ECRLL,rhy,2016-03-17,5
ECR10173,BAS,ECRLL,rhy,2015-09-19,0
ECR10173,PM1,ECRLL,rhy,2015-11-05,1
ECR10173,PM2,ECRLL,rhy,2016-01-19,0
ECR10173,PM3,ECRLL,rhy,2016-03-17,0
ECR10174,BAS,ECRLL,rhy,2015-09-18,0
ECR10174,PM1,ECRLL,rhy,2015-11-05,2
ECR10174,PM2,ECRLL,rhy,2016-01-19,1
ECR10174,PM3,ECRLL,rhy,2016-03-17,3
ECR10175,BAS,ECRLL,rhy,2015-09-18,0
ECR10175,PM1,ECRLL,rhy,2015-11-05,2
ECR10175,PM2,ECRLL,rhy,2016-01-19,4
ECR10175,PM3,ECRLL,rhy,2016-03-22,1
ECR10176,BAS,ECRLL,rhy,2015-09-18,0
ECR10176,PM1,ECRLL,rhy,2015-11-05,1
ECR10176,PM2,ECRLL,rhy,2016-01-19,4
ECR10176,PM3,ECRLL,rhy,2016-03-22,5
ECR10177,BAS,ECRLL,rhy,2015-08-27,2
ECR10177,PM1,ECRLL,rhy,2015-10-26,3
ECR10177,PM2,ECRLL,rhy,2016-01-11,2
ECR10177,PM3,ECRLL,rhy,2016-03-14,3
ECR10181,BAS,ECRLL,rhy,2015-10-22,2
ECR10181,PM1,ECRLL,rhy,2015-10-22,2
ECR10181,PM2,ECRLL,rhy,2016-01-12,3
ECR10181,PM3,ECRLL,rhy,2016-03-14,5
ECR10182,BAS,ECRLL,rhy,2015-10-22,1
ECR10182,PM1,ECRLL,rhy,2015-10-26,3
ECR10182,PM2,ECRLL,rhy,2016-01-12,4
ECR10182,PM3,ECRLL,rhy,2016-03-09,5
ECR10183,BAS,ECRLL,rhy,2015-08-27,1
ECR10183,PM1,ECRLL,rhy,2015-10-27,5
ECR10183,PM2,ECRLL,rhy,2016-01-12,4
ECR10183,PM3,ECRLL,rhy,2016-03-14,4
ECR10185,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10186,BAS,ECRLL,rhy,2015-08-27,0
ECR10186,PM1,ECRLL,rhy,2015-10-26,1
ECR10186,PM2,ECRLL,rhy,2016-01-11,0
ECR10186,PM3,ECRLL,rhy,2016-03-14,3
ECR10188,BAS,ECRLL,rhy,2015-08-27,0
ECR10188,PM1,ECRLL,rhy,2015-10-26,1
ECR10188,PM2,ECRLL,rhy,2016-01-11,1
ECR10188,PM3,ECRLL,rhy,2016-03-14,2
ECR10189,BAS,ECRLL,rhy,2015-10-22,0
ECR10189,PM1,ECRLL,rhy,2015-10-22,2
ECR10189,PM2,ECRLL,rhy,2016-01-12,4
ECR10189,PM3,ECRLL,rhy,2016-03-14,4
ECR10190,BAS,ECRLL,rhy,2015-08-27,1
ECR10190,PM1,ECRLL,rhy,2015-10-26,3
ECR10190,PM2,ECRLL,rhy,2016-01-07,4
ECR10190,PM3,ECRLL,rhy,2016-03-09,4
ECR10191,BAS,ECRLL,rhy,2015-08-27,3
ECR10191,PM1,ECRLL,rhy,2015-10-26,2
ECR10191,PM2,ECRLL,rhy,2016-01-11,3
ECR10191,PM3,ECRLL,rhy,2016-03-15,4
ECR10192,BAS,ECRLL,rhy,2015-10-22,0
ECR10192,PM1,ECRLL,rhy,2015-10-22,2
ECR10192,PM2,ECRLL,rhy,2016-01-13,1
ECR10192,PM3,ECRLL,rhy,2016-03-14,0
ECR10193,BAS,ECRLL,rhy,2015-08-28,3
ECR10193,PM1,ECRLL,rhy,2015-10-22,2
ECR10193,PM2,ECRLL,rhy,2016-01-08,3
ECR10193,PM3,ECRLL,rhy,2016-03-10,4
ECR10194,BAS,ECRLL,rhy,2015-08-27,2
ECR10194,PM1,ECRLL,rhy,2015-10-26,2
ECR10194,PM2,ECRLL,rhy,2016-01-11,3
ECR10194,PM3,ECRLL,rhy,2016-03-17,1
ECR10195,BAS,ECRLL,rhy,2015-10-22,0
ECR10195,PM1,ECRLL,rhy,2015-10-22,3
ECR10195,PM2,ECRLL,rhy,2016-01-12,5
ECR10195,PM3,ECRLL,rhy,2016-03-07,5
ECR10196,BAS,ECRLL,rhy,2015-08-27,2
ECR10196,PM1,ECRLL,rhy,2015-10-22,3
ECR10196,PM2,ECRLL,rhy,2016-01-07,2
ECR10196,PM3,ECRLL,rhy,2016-03-08,2
ECR10197,BAS,ECRLL,rhy,2015-08-28,0
ECR10197,PM1,ECRLL,rhy,2015-10-26,2
ECR10197,PM2,ECRLL,rhy,2016-01-08,1
ECR10197,PM3,ECRLL,rhy,2016-03-16,2
ECR10198,BAS,ECRLL,rhy,2015-10-22,2
ECR10198,PM1,ECRLL,rhy,2015-10-22,0
ECR10198,PM2,ECRLL,rhy,2016-01-12,4
ECR10198,PM3,ECRLL,rhy,2016-03-18,5
ECR10199,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10200,BAS,ECRLL,rhy,2015-08-28,4
ECR10200,PM1,ECRLL,rhy,2015-10-22,1
ECR10200,PM2,ECRLL,rhy,2016-01-08,5
ECR10200,PM3,ECRLL,rhy,2016-03-10,3
ECR10201,BAS,ECRLL,rhy,2015-08-31,2
ECR10201,PM1,ECRLL,rhy,2015-10-22,2
ECR10201,PM2,ECRLL,rhy,2016-01-08,1
ECR10201,PM3,ECRLL,rhy,2016-03-14,5
ECR10202,BAS,ECRLL,rhy,2015-08-31,1
ECR10202,PM1,ECRLL,rhy,2015-10-22,3
ECR10202,PM2,ECRLL,rhy,2016-01-11,3
ECR10202,PM3,ECRLL,rhy,2016-03-09,4
ECR10203,BAS,ECRLL,rhy,2015-08-27,1
ECR10203,PM1,ECRLL,rhy,2015-10-26,0
ECR10203,PM2,ECRLL,rhy,2016-01-08,4
ECR10203,PM3,ECRLL,rhy,2016-03-08,2
ECR10204,BAS,ECRLL,rhy,2015-10-22,0
ECR10204,PM1,ECRLL,rhy,2015-10-22,1
ECR10205,BAS,ECRLL,rhy,2015-08-28,1
ECR10205,PM1,ECRLL,rhy,2015-10-22,2
ECR10205,PM2,ECRLL,rhy,2016-01-08,5
ECR10205,PM3,ECRLL,rhy,2016-03-10,5
ECR10206,BAS,ECRLL,rhy,2015-10-22,0
ECR10206,PM1,ECRLL,rhy,2015-10-22,0
ECR10206,PM2,ECRLL,rhy,2016-01-12,4
ECR10206,PM3,ECRLL,rhy,2016-03-07,5
ECR10207,BAS,ECRLL,rhy,2015-10-22,1
ECR10207,PM1,ECRLL,rhy,2015-10-26,2
ECR10207,PM2,ECRLL,rhy,2016-01-08,1
ECR10207,PM3,ECRLL,rhy,2016-03-08,1
ECR10208,BAS,ECRLL,rhy,2015-08-31,2
ECR10208,PM1,ECRLL,rhy,2015-10-22,1
ECR10208,PM2,ECRLL,rhy,2016-01-08,4
ECR10208,PM3,ECRLL,rhy,2016-03-14,4
ECR10209,BAS,ECRLL,rhy,2015-08-27,2
ECR10210,BAS,ECRLL,rhy,2015-08-27,2
ECR10210,PM1,ECRLL,rhy,2015-10-26,2
ECR10210,PM2,ECRLL,rhy,2016-01-07,4
ECR10210,PM3,ECRLL,rhy,2016-03-08,4
ECR10211,BAS,ECRLL,rhy,2015-10-22,1
ECR10211,PM1,ECRLL,rhy,2015-10-26,1
ECR10211,PM2,ECRLL,rhy,2016-01-08,5
ECR10211,PM3,ECRLL,rhy,2016-03-10,5
ECR10212,BAS,ECRLL,rhy,2015-08-27,3
ECR10212,PM1,ECRLL,rhy,2015-10-26,1
ECR10212,PM2,ECRLL,rhy,2016-01-11,3
ECR10212,PM3,ECRLL,rhy,2016-03-15,0
ECR10213,BAS,ECRLL,rhy,2015-08-28,2
ECR10213,PM1,ECRLL,rhy,2015-10-27,1
ECR10213,PM2,ECRLL,rhy,2016-01-13,2
ECR10213,PM3,ECRLL,rhy,2016-03-14,3
ECR10214,BAS,ECRLL,rhy,2016-01-27,1
ECR10214,PM1,ECRLL,rhy,2015-10-22,1
ECR10214,PM2,ECRLL,rhy,2016-01-08,2
ECR10214,PM3,ECRLL,rhy,2016-03-10,4
ECR10215,BAS,ECRLL,rhy,2015-08-28,3
ECR10215,PM1,ECRLL,rhy,2015-10-22,4
ECR10215,PM2,ECRLL,rhy,2016-01-08,4
ECR10215,PM3,ECRLL,rhy,2016-03-10,5
ECR10216,BAS,ECRLL,rhy,2015-08-27,2
ECR10216,PM1,ECRLL,rhy,2015-10-26,1
ECR10216,PM2,ECRLL,rhy,2016-01-14,0
ECR10216,PM3,ECRLL,rhy,2016-03-15,3
ECR10217,BAS,ECRLL,rhy,2015-08-27,0
ECR10217,PM1,ECRLL,rhy,2015-10-26,1
ECR10217,PM2,ECRLL,rhy,2016-01-07,3
ECR10217,PM3,ECRLL,rhy,2016-03-09,2
ECR10218,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10220,BAS,ECRLL,rhy,2015-10-22,1
ECR10220,PM1,ECRLL,rhy,2015-10-22,1
ECR10221,BAS,ECRLL,rhy,2015-10-22,4
ECR10221,PM1,ECRLL,rhy,2015-10-22,5
ECR10221,PM2,ECRLL,rhy,2016-01-12,5
ECR10221,PM3,ECRLL,rhy,2016-03-07,5
ECR10223,BAS,ECRLL,rhy,2015-10-22,4
ECR10223,PM1,ECRLL,rhy,2015-10-26,5
ECR10223,PM2,ECRLL,rhy,2016-01-12,5
ECR10223,PM3,ECRLL,rhy,2016-03-14,5
ECR10224,BAS,ECRLL,rhy,2015-08-27,1
ECR10224,PM1,ECRLL,rhy,2015-10-26,1
ECR10224,PM2,ECRLL,rhy,2016-01-08,2
ECR10224,PM3,ECRLL,rhy,2016-03-09,3
ECR10225,BAS,ECRLL,rhy,2015-08-27,1
ECR10225,PM1,ECRLL,rhy,2015-10-26,1
ECR10225,PM2,ECRLL,rhy,2016-01-11,3
ECR10225,PM3,ECRLL,rhy,2016-03-09,1
ECR10226,BAS,ECRLL,rhy,2015-08-27,2
ECR10226,PM1,ECRLL,rhy,2015-10-26,0
ECR10226,PM2,ECRLL,rhy,2016-01-07,2
ECR10226,PM3,ECRLL,rhy,2016-03-08,5
ECR10227,BAS,ECRLL,rhy,2015-10-22,0
ECR10227,PM1,ECRLL,rhy,2015-10-22,0
ECR10227,PM2,ECRLL,rhy,2016-01-13,4
ECR10227,PM3,ECRLL,rhy,2016-03-08,5
ECR10229,BAS,ECRLL,rhy,2015-08-28,1
ECR10229,PM1,ECRLL,rhy,2015-10-27,5
ECR10229,PM2,ECRLL,rhy,2016-01-13,3
ECR10229,PM3,ECRLL,rhy,2016-03-11,5
ECR10230,BAS,ECRLL,rhy,2015-08-31,3
ECR10230,PM1,ECRLL,rhy,2015-10-26,2
ECR10230,PM2,ECRLL,rhy,2016-01-08,5
ECR10230,PM3,ECRLL,rhy,2016-03-09,5
ECR10231,BAS,ECRLL,rhy,2015-08-28,1
ECR10231,PM1,ECRLL,rhy,2015-10-22,1
ECR10231,PM2,ECRLL,rhy,2016-01-11,5
ECR10231,PM3,ECRLL,rhy,2016-03-09,5
ECR10232,BAS,ECRLL,rhy,2015-08-27,3
ECR10232,PM1,ECRLL,rhy,2015-10-26,1
ECR10232,PM2,ECRLL,rhy,2016-01-11,2
ECR10232,PM3,ECRLL,rhy,2016-03-08,4
ECR10233,BAS,ECRLL,rhy,2015-08-28,1
ECR10233,PM1,ECRLL,rhy,2015-10-27,4
ECR10233,PM2,ECRLL,rhy,2016-01-15,4
ECR10233,PM3,ECRLL,rhy,2016-03-15,4
ECR10234,BAS,ECRLL,rhy,2015-10-22,1
ECR10234,PM1,ECRLL,rhy,2015-10-26,1
ECR10234,PM2,ECRLL,rhy,2016-01-08,1
ECR10234,PM3,ECRLL,rhy,2016-03-08,1
ECR10235,BAS,ECRLL,rhy,2015-10-22,4
ECR10235,PM1,ECRLL,rhy,2015-10-22,1
ECR10235,PM2,ECRLL,rhy,2016-01-13,2
ECR10235,PM3,ECRLL,rhy,2016-03-14,4
ECR10236,BAS,ECRLL,rhy,2015-10-22,2
ECR10236,PM1,ECRLL,rhy,2015-10-26,0
ECR10236,PM2,ECRLL,rhy,2016-01-08,4
ECR10236,PM3,ECRLL,rhy,2016-03-09,4
ECR10237,BAS,ECRLL,rhy,2015-10-22,0
ECR10237,PM1,ECRLL,rhy,2015-10-22,1
ECR10237,PM2,ECRLL,rhy,2016-01-12,1
ECR10237,PM3,ECRLL,rhy,2016-03-08,1
ECR10238,BAS,ECRLL,rhy,2015-10-22,0
ECR10238,PM1,ECRLL,rhy,2015-10-22,0
ECR10238,PM2,ECRLL,rhy,2016-01-12,2
ECR10238,PM3,ECRLL,rhy,2016-03-10,3
ECR10239,BAS,ECRLL,rhy,2015-08-27,0
ECR10239,PM1,ECRLL,rhy,2015-10-26,0
ECR10239,PM2,ECRLL,rhy,2016-01-11,0
ECR10239,PM3,ECRLL,rhy,2016-03-14,0
ECR10240,BAS,ECRLL,rhy,2015-10-22,1
ECR10240,PM1,ECRLL,rhy,2015-10-22,1
ECR10240,PM2,ECRLL,rhy,2016-01-15,1
ECR10240,PM3,ECRLL,rhy,2016-03-22,1
ECR10241,BAS,ECRLL,rhy,2015-08-28,2
ECR10241,PM1,ECRLL,rhy,2015-10-22,2
ECR10241,PM2,ECRLL,rhy,2016-01-08,3
ECR10241,PM3,ECRLL,rhy,2016-03-14,3
ECR10242,BAS,ECRLL,rhy,2015-08-28,2
ECR10242,PM1,ECRLL,rhy,2015-10-26,1
ECR10242,PM2,ECRLL,rhy,2016-01-11,2
ECR10242,PM3,ECRLL,rhy,2016-03-09,2
ECR10243,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10244,BAS,ECRLL,rhy,2015-08-27,0
ECR10244,PM1,ECRLL,rhy,2015-10-26,1
ECR10244,PM2,ECRLL,rhy,2016-01-11,1
ECR10244,PM3,ECRLL,rhy,2016-03-09,1
ECR10245,BAS,ECRLL,rhy,2015-08-27,3
ECR10245,PM1,ECRLL,rhy,2015-10-27,4
ECR10245,PM2,ECRLL,rhy,2016-01-15,5
ECR10245,PM3,ECRLL,rhy,2016-03-11,5
ECR10246,BAS,ECRLL,rhy,2015-08-27,2
ECR10246,PM1,ECRLL,rhy,2015-10-26,4
ECR10246,PM2,ECRLL,rhy,2016-01-12,5
ECR10246,PM3,ECRLL,rhy,2016-03-14,4
ECR10247,BAS,ECRLL,rhy,2015-10-22,1
ECR10247,PM1,ECRLL,rhy,2015-10-26,1
ECR10247,PM2,ECRLL,rhy,2016-01-08,1
ECR10247,PM3,ECRLL,rhy,2016-03-08,0
ECR10248,BAS,ECRLL,rhy,2015-10-22,0
ECR10248,PM1,ECRLL,rhy,2015-10-22,1
ECR10248,PM2,ECRLL,rhy,2016-01-12,5
ECR10248,PM3,ECRLL,rhy,2016-03-10,5
ECR10249,BAS,ECRLL,rhy,2015-10-22,0
ECR10249,PM1,ECRLL,rhy,2015-10-26,1
ECR10249,PM2,ECRLL,rhy,2016-01-12,4
ECR10249,PM3,ECRLL,rhy,2016-03-14,4
ECR10250,BAS,ECRLL,rhy,2015-08-27,3
ECR10250,PM1,ECRLL,rhy,2015-10-26,4
ECR10250,PM2,ECRLL,rhy,2016-01-12,4
ECR10250,PM3,ECRLL,rhy,2016-03-11,5
ECR10251,BAS,ECRLL,rhy,2015-10-22,2
ECR10251,PM1,ECRLL,rhy,2015-10-26,0
ECR10251,PM2,ECRLL,rhy,2016-01-08,4
ECR10251,PM3,ECRLL,rhy,2016-03-09,5
ECR10252,BAS,ECRLL,rhy,2015-08-28,2
ECR10252,PM1,ECRLL,rhy,2015-10-26,1
ECR10252,PM2,ECRLL,rhy,2016-01-08,3
ECR10252,PM3,ECRLL,rhy,2016-03-14,3
ECR10253,BAS,ECRLL,rhy,2015-10-22,2
ECR10253,PM1,ECRLL,rhy,2015-10-26,2
ECR10253,PM2,ECRLL,rhy,2016-01-13,1
ECR10253,PM3,ECRLL,rhy,2016-03-14,1
ECR10254,BAS,ECRLL,rhy,2015-09-11,NULL
ECR10255,BAS,ECRLL,rhy,2015-09-15,0
ECR10255,PM1,ECRLL,rhy,2015-11-04,1
ECR10255,PM2,ECRLL,rhy,2016-01-06,5
ECR10255,PM3,ECRLL,rhy,2016-03-17,4
ECR10256,BAS,ECRLL,rhy,2015-09-11,0
ECR10256,PM1,ECRLL,rhy,2015-11-09,2
ECR10256,PM2,ECRLL,rhy,2016-01-19,2
ECR10256,PM3,ECRLL,rhy,2016-03-18,3
ECR10257,BAS,ECRLL,rhy,2015-09-21,1
ECR10257,PM1,ECRLL,rhy,2015-11-16,2
ECR10257,PM2,ECRLL,rhy,2016-01-19,4
ECR10257,PM3,ECRLL,rhy,2016-03-21,4
ECR10258,BAS,ECRLL,rhy,2015-09-11,0
ECR10258,PM1,ECRLL,rhy,2015-11-09,3
ECR10258,PM2,ECRLL,rhy,2016-01-20,5
ECR10258,PM3,ECRLL,rhy,2016-03-18,5
ECR10259,BAS,ECRLL,rhy,2015-09-18,0
ECR10259,PM1,ECRLL,rhy,2015-11-12,2
ECR10259,PM2,ECRLL,rhy,2016-01-05,1
ECR10259,PM3,ECRLL,rhy,2016-03-18,1
ECR10260,BAS,ECRLL,rhy,2015-09-14,3
ECR10260,PM1,ECRLL,rhy,2015-11-04,5
ECR10260,PM2,ECRLL,rhy,2016-01-06,4
ECR10260,PM3,ECRLL,rhy,2016-03-17,5
ECR10261,BAS,ECRLL,rhy,2015-09-11,NULL
ECR10262,BAS,ECRLL,rhy,2015-09-21,1
ECR10262,PM1,ECRLL,rhy,2015-11-16,2
ECR10262,PM2,ECRLL,rhy,2016-01-19,1
ECR10262,PM3,ECRLL,rhy,2016-03-28,3
ECR10263,BAS,ECRLL,rhy,2015-09-21,3
ECR10263,PM1,ECRLL,rhy,2015-11-16,4
ECR10263,PM2,ECRLL,rhy,2016-01-19,2
ECR10263,PM3,ECRLL,rhy,2016-03-21,4
ECR10264,BAS,ECRLL,rhy,2015-09-18,2
ECR10264,PM1,ECRLL,rhy,2015-11-13,1
ECR10264,PM2,ECRLL,rhy,2016-01-08,4
ECR10264,PM3,ECRLL,rhy,2016-03-21,5
ECR10265,BAS,ECRLL,rhy,2015-09-18,0
ECR10265,PM1,ECRLL,rhy,2015-11-13,5
ECR10265,PM2,ECRLL,rhy,2016-01-08,4
ECR10265,PM3,ECRLL,rhy,2016-03-14,5
ECR10266,BAS,ECRLL,rhy,2015-09-11,NULL
ECR10267,BAS,ECRLL,rhy,2015-09-18,0
ECR10267,PM1,ECRLL,rhy,2015-11-10,1
ECR10267,PM2,ECRLL,rhy,2016-01-12,1
ECR10267,PM3,ECRLL,rhy,2016-03-23,1
ECR10268,BAS,ECRLL,rhy,2015-09-21,3
ECR10268,PM1,ECRLL,rhy,2015-11-16,5
